sweep_axis,tilt_angle,repeat,position,label,angle_x,angle_y,cx,cy
y,0.27999999999999997,3,3,"(-x, 0)",-0.0,0.0,1215.5145318596694,826.5130265646268
y,0.27999999999999997,3,4,"(0, 0)",0.0,0.0,1215.5026306688655,826.5116647878067
y,0.27999999999999997,3,5,"(+x, 0)",0.0,0.0,1215.5065593038885,826.514375400507
y,0.27999999999999997,3,6,"(-x,-y)",-0.0,-0.27999999999999997,1215.4715699187125,825.5815041936687
y,0.27999999999999997,3,7,"(0,-y)",0.0,-0.27999999999999997,1215.4708246265486,825.5561452446185
y,0.27999999999999997,3,8,"(+x,-y)",0.0,-0.27999999999999997,1215.46009421001,825.5452123850075
y,0.27999999999999997,4,0,"(-x,+y)",-0.0,0.27999999999999997,1215.5202479110987,827.4465090422224
y,0.27999999999999997,4,1,"(0,+y)",0.0,0.27999999999999997,1215.545689853791,827.4727730148719
y,0.27999999999999997,4,2,"(+x,+y)",0.0,0.27999999999999997,1215.562883665484,827.4840343027769
y,0.27999999999999997,4,3,"(-x, 0)",-0.0,0.0,1215.5428746930536,826.5352236299224
y,0.27999999999999997,4,4,"(0, 0)",0.0,0.0,1215.525967895165,826.5300732526039
y,0.27999999999999997,4,5,"(+x, 0)",0.0,0.0,1215.5104874775905,826.5209822969449
y,0.27999999999999997,4,6,"(-x,-y)",-0.0,-0.27999999999999997,1215.4503469955164,825.6009174637684
y,0.27999999999999997,4,7,"(0,-y)",0.0,-0.27999999999999997,1215.461237573261,825.5705452728616
y,0.27999999999999997,4,8,"(+x,-y)",0.0,-0.27999999999999997,1215.4577990785722,825.5665502609754
y,0.3,0,0,"(-x,+y)",-0.0,0.3,1215.5215823829687,827.5876852814491
y,0.3,0,1,"(0,+y)",0.0,0.3,1215.562254487554,827.6128407641305
y,0.3,0,2,"(+x,+y)",0.0,0.3,1215.5711929859665,827.6318475846732
y,0.3,0,3,"(-x, 0)",-0.0,0.0,1215.5336115780904,826.5564290203539
y,0.3,0,4,"(0, 0)",0.0,0.0,1215.515166892938,826.5654994649725
y,0.3,0,5,"(+x, 0)",0.0,0.0,1215.5095578599248,826.5312626851025
y,0.3,0,6,"(-x,-y)",-0.0,-0.3,1215.4776728913064,825.4985335759136
y,0.3,0,7,"(0,-y)",0.0,-0.3,1215.47736864055,825.4531374557495
y,0.3,0,8,"(+x,-y)",0.0,-0.3,1215.479973755943,825.5185164218447
y,0.3,1,0,"(-x,+y)",-0.0,0.3,1215.572510685186,827.567049506039
y,0.3,1,1,"(0,+y)",0.0,0.3,1215.5770425665407,827.6003140531604
y,0.3,1,2,"(+x,+y)",0.0,0.3,1215.579949670789,827.6051009896308
y,0.3,1,3,"(-x, 0)",-0.0,0.0,1215.5606406722632,826.5385422000346
y,0.3,1,4,"(0, 0)",0.0,0.0,1215.561899367634,826.5415510572147
y,0.3,1,5,"(+x, 0)",0.0,0.0,1215.5343509400486,826.5697283487003
y,0.3,1,6,"(-x,-y)",-0.0,-0.3,1215.497396437033,825.5253977494203
y,0.3,1,7,"(0,-y)",0.0,-0.3,1215.4764758651306,825.481994030331
y,0.3,1,8,"(+x,-y)",0.0,-0.3,1215.4575277164784,825.4689966503056
y,0.3,2,0,"(-x,+y)",-0.0,0.3,1215.53343977849,827.5937663238108
y,0.3,2,1,"(0,+y)",0.0,0.3,1215.549584168536,827.5897252082519
y,0.3,2,2,"(+x,+y)",0.0,0.3,1215.56858806681,827.6202225628427
y,0.3,2,3,"(-x, 0)",-0.0,0.0,1215.5352331352992,826.5642748682695
y,0.3,2,4,"(0, 0)",0.0,0.0,1215.549091254388,826.5536172911188
y,0.3,2,5,"(+x, 0)",0.0,0.0,1215.528079913474,826.5571589025349
y,0.3,2,6,"(-x,-y)",-0.0,-0.3,1215.4855358836676,825.5163240079052
y,0.3,2,7,"(0,-y)",0.0,-0.3,1215.4912212172708,825.493252540539
y,0.3,2,8,"(+x,-y)",0.0,-0.3,1215.4936925539896,825.4913838394637
y,0.3,3,0,"(-x,+y)",-0.0,0.3,1215.569584191302,827.605756375679
y,0.3,3,1,"(0,+y)",0.0,0.3,1215.5598244105838,827.6145555391793
y,0.3,3,2,"(+x,+y)",0.0,0.3,1215.573046897531,827.6332895003394
y,0.3,3,3,"(-x, 0)",-0.0,0.0,1215.5294763167299,826.5560219907554
y,0.3,3,4,"(0, 0)",0.0,0.0,1215.5199731411362,826.5678365821718
y,0.3,3,5,"(+x, 0)",0.0,0.0,1215.4984669417795,826.5883555595091
y,0.3,3,6,"(-x,-y)",-0.0,-0.3,1215.4495367393074,825.5481844171484
y,0.3,3,7,"(0,-y)",0.0,-0.3,1215.4548577715211,825.5163711853983
y,0.3,3,8,"(+x,-y)",0.0,-0.3,1215.4474199202905,825.5282188692482
y,0.3,4,0,"(-x,+y)",-0.0,0.3,1215.5269656932742,827.63743384702
y,0.3,4,1,"(0,+y)",0.0,0.3,1215.5425242261579,827.6505608322386
y,0.3,4,2,"(+x,+y)",0.0,0.3,1215.5503881710576,827.6644382555844
y,0.3,4,3,"(-x, 0)",-0.0,0.0,1215.506137288989,826.6182695686704
y,0.3,4,4,"(0, 0)",0.0,0.0,1215.5052919444188,826.59874433276
y,0.3,4,5,"(+x, 0)",0.0,0.0,1215.4873460183596,826.6103939505695
y,0.3,4,6,"(-x,-y)",-0.0,-0.3,1215.4639134383945,825.5485706872797
y,0.3,4,7,"(0,-y)",0.0,-0.3,1215.4680946140077,825.5315883700779
y,0.3,4,8,"(+x,-y)",0.0,-0.3,1215.469972079225,825.5218543022053
